geo_level,geo_code,religion,area,sex,total,geo_version
district,176,Christian,Rural,Male,2076,2011
district,176,Sikh,Rural,Male,672,2011
district,176,Buddhist,Rural,Male,755,2011
district,176,Jain,Rural,Male,421,2011
district,176,Other religions and persuasions,Rural,Male,105,2011
district,176,Religion not stated,Rural,Male,3091,2011
district,176,Hindu,Urban,Male,88106,2011
district,176,Muslim,Urban,Male,83128,2011
district,176,Christian,Urban,Male,364,2011
district,176,Sikh,Urban,Male,435,2011
district,176,Buddhist,Urban,Male,49,2011
district,176,Jain,Urban,Male,1157,2011
district,176,Other religions and persuasions,Urban,Male,13,2011
district,176,Religion not stated,Urban,Male,366,2011
district,177,Hindu,Rural,Male,940326,2011
district,177,Muslim,Rural,Male,135533,2011
district,177,Christian,Rural,Male,1175,2011
district,177,Sikh,Rural,Male,225,2011
district,177,Buddhist,Rural,Male,275,2011
district,177,Jain,Rural,Male,95,2011
district,177,Other religions and persuasions,Rural,Male,77,2011
district,177,Religion not stated,Rural,Male,1551,2011
district,177,Hindu,Urban,Male,130298,2011
district,177,Muslim,Urban,Male,47800,2011
district,177,Christian,Urban,Male,509,2011
district,177,Sikh,Urban,Male,780,2011
district,177,Buddhist,Urban,Male,107,2011
district,177,Jain,Urban,Male,92,2011
district,177,Other religions and persuasions,Urban,Male,18,2011
district,177,Religion not stated,Urban,Male,767,2011
district,178,Hindu,Rural,Male,934936,2011
district,178,Muslim,Rural,Male,128176,2011
district,178,Christian,Rural,Male,1010,2011
district,178,Sikh,Rural,Male,168,2011
district,178,Buddhist,Rural,Male,875,2011
district,178,Jain,Rural,Male,92,2011
district,178,Other religions and persuasions,Rural,Male,16,2011
district,178,Religion not stated,Rural,Male,2489,2011
district,178,Hindu,Urban,Male,70059,2011
district,178,Muslim,Urban,Male,73567,2011
district,178,Christian,Urban,Male,319,2011
district,178,Sikh,Urban,Male,289,2011
district,178,Buddhist,Urban,Male,51,2011
district,178,Jain,Urban,Male,14,2011
district,178,Other religions and persuasions,Urban,Male,1,2011
district,178,Religion not stated,Urban,Male,348,2011
district,179,Hindu,Rural,Male,1508872,2011
district,179,Muslim,Rural,Male,289298,2011
district,179,Christian,Rural,Male,1924,2011
district,179,Sikh,Rural,Male,295,2011
district,179,Buddhist,Rural,Male,4903,2011
district,179,Jain,Rural,Male,153,2011
district,179,Other religions and persuasions,Rural,Male,145,2011
district,179,Religion not stated,Rural,Male,4906,2011
district,179,Hindu,Urban,Male,67732,2011
district,179,Muslim,Urban,Male,35312,2011
district,179,Christian,Urban,Male,291,2011
district,179,Sikh,Urban,Male,558,2011
district,179,Buddhist,Urban,Male,46,2011
district,179,Jain,Urban,Male,48,2011
district,179,Other religions and persuasions,Urban,Male,6,2011
district,179,Religion not stated,Urban,Male,97,2011
district,180,Hindu,Rural,Male,1160185,2011
district,180,Muslim,Rural,Male,522260,2011
district,180,Christian,Rural,Male,2858,2011
district,180,Sikh,Rural,Male,4059,2011
district,180,Buddhist,Rural,Male,1422,2011
district,180,Jain,Rural,Male,222,2011
district,180,Other religions and persuasions,Rural,Male,24,2011
district,180,Religion not stated,Rural,Male,4092,2011
district,180,Hindu,Urban,Male,58139,2011
district,180,Muslim,Urban,Male,88752,2011
district,180,Christian,Urban,Male,482,2011
district,180,Sikh,Urban,Male,415,2011
district,180,Buddhist,Urban,Male,90,2011
district,180,Jain,Urban,Male,368,2011
district,180,Other religions and persuasions,Urban,Male,2,2011
district,180,Religion not stated,Urban,Male,514,2011
district,181,Hindu,Rural,Male,401307,2011
district,181,Muslim,Rural,Male,169837,2011
district,181,Christian,Rural,Male,740,2011
district,181,Sikh,Rural,Male,213,2011
district,181,Buddhist,Rural,Male,175,2011
district,181,Jain,Rural,Male,34,2011
district,181,Other religions and persuasions,Rural,Male,26,2011
district,181,Religion not stated,Rural,Male,1349,2011
district,181,Hindu,Urban,Male,10228,2011
district,181,Muslim,Urban,Male,9907,2011
district,181,Christian,Urban,Male,42,2011
district,181,Sikh,Urban,Male,4,2011
district,181,Buddhist,Urban,Male,4,2011
district,181,Jain,Urban,Male,1,2011
district,181,Other religions and persuasions,Urban,Male,0,2011
district,181,Religion not stated,Urban,Male,30,2011
district,182,Hindu,Rural,Male,657945,2011
district,182,Muslim,Rural,Male,366123,2011
district,182,Christian,Rural,Male,1486,2011
district,182,Sikh,Rural,Male,219,2011
district,182,Buddhist,Rural,Male,946,2011
district,182,Jain,Rural,Male,84,2011
district,182,Other religions and persuasions,Rural,Male,36,2011
district,182,Religion not stated,Rural,Male,1104,2011
district,182,Hindu,Urban,Male,43098,2011
district,182,Muslim,Urban,Male,42726,2011
district,182,Christian,Urban,Male,232,2011
district,182,Sikh,Urban,Male,237,2011
district,182,Buddhist,Urban,Male,12,2011
district,182,Jain,Urban,Male,15,2011
district,182,Other religions and persuasions,Urban,Male,2,2011
district,182,Religion not stated,Urban,Male,456,2011
district,183,Hindu,Rural,Male,1361966,2011
district,183,Muslim,Rural,Male,300222,2011
district,183,Christian,Rural,Male,1998,2011
district,183,Sikh,Rural,Male,439,2011
district,183,Buddhist,Rural,Male,284,2011
district,183,Jain,Rural,Male,132,2011
district,183,Other religions and persuasions,Rural,Male,26,2011
district,183,Religion not stated,Rural,Male,3991,2011
district,183,Hindu,Urban,Male,68105,2011
district,183,Muslim,Urban,Male,48129,2011
district,183,Christian,Urban,Male,463,2011
district,183,Sikh,Urban,Male,566,2011
district,183,Buddhist,Urban,Male,67,2011
district,183,Jain,Urban,Male,31,2011
district,183,Other religions and persuasions,Urban,Male,11,2011
district,183,Religion not stated,Urban,Male,716,2011
district,184,Hindu,Rural,Male,864141,2011
district,184,Muslim,Rural,Male,338228,2011
district,184,Christian,Rural,Male,1420,2011
district,184,Sikh,Rural,Male,182,2011
district,184,Buddhist,Rural,Male,5548,2011
district,184,Jain,Rural,Male,89,2011
district,184,Other religions and persuasions,Rural,Male,184,2011
district,184,Religion not stated,Rural,Male,2349,2011
district,184,Hindu,Urban,Male,51405,2011
district,184,Muslim,Urban,Male,30437,2011
district,184,Christian,Urban,Male,144,2011
district,184,Sikh,Urban,Male,154,2011
district,184,Buddhist,Urban,Male,529,2011
district,184,Jain,Urban,Male,14,2011
district,184,Other religions and persuasions,Urban,Male,10,2011
district,184,Religion not stated,Urban,Male,261,2011
district,185,Hindu,Rural,Male,1012742,2011
district,185,Muslim,Rural,Male,162117,2011
district,185,Christian,Rural,Male,1473,2011
district,185,Sikh,Rural,Male,212,2011
district,185,Buddhist,Rural,Male,4936,2011
district,185,Jain,Rural,Male,46,2011
district,185,Other religions and persuasions,Rural,Male,46,2011
district,185,Religion not stated,Rural,Male,1274,2011
district,185,Hindu,Urban,Male,55335,2011
district,185,Muslim,Urban,Male,16395,2011
district,185,Christian,Urban,Male,265,2011
district,185,Sikh,Urban,Male,277,2011
district,185,Buddhist,Urban,Male,39,2011
district,185,Jain,Urban,Male,6,2011
district,185,Other religions and persuasions,Urban,Male,6,2011
district,185,Religion not stated,Urban,Male,103,2011
district,186,Hindu,Rural,Male,620941,2011
district,186,Muslim,Rural,Male,176804,2011
district,186,Christian,Rural,Male,813,2011
district,186,Sikh,Rural,Male,125,2011
district,186,Buddhist,Rural,Male,2245,2011
district,186,Jain,Rural,Male,34,2011
district,186,Other religions and persuasions,Rural,Male,18,2011
district,186,Religion not stated,Rural,Male,1629,2011
district,186,Hindu,Urban,Male,42516,2011
district,186,Muslim,Urban,Male,24164,2011
district,186,Christian,Urban,Male,102,2011
district,186,Sikh,Urban,Male,104,2011
district,186,Buddhist,Urban,Male,12,2011
district,186,Jain,Urban,Male,16,2011
district,186,Other religions and persuasions,Urban,Male,0,2011
district,186,Religion not stated,Urban,Male,133,2011
district,187,Hindu,Rural,Male,1076377,2011
district,187,Muslim,Rural,Male,221657,2011
district,187,Christian,Rural,Male,1698,2011
district,187,Sikh,Rural,Male,297,2011
district,187,Buddhist,Rural,Male,7996,2011
district,187,Jain,Rural,Male,108,2011
district,187,Other religions and persuasions,Rural,Male,162,2011
district,187,Religion not stated,Rural,Male,3831,2011
district,187,Hindu,Urban,Male,57196,2011
district,187,Muslim,Urban,Male,11501,2011
district,187,Christian,Urban,Male,166,2011
district,187,Sikh,Urban,Male,416,2011
district,187,Buddhist,Urban,Male,211,2011
district,187,Jain,Urban,Male,19,2011
district,187,Other religions and persuasions,Urban,Male,4,2011
district,187,Religion not stated,Urban,Male,115,2011
district,188,Hindu,Rural,Male,1710982,2011
district,188,Muslim,Rural,Male,119159,2011
district,188,Christian,Rural,Male,2239,2011
district,188,Sikh,Rural,Male,386,2011
district,188,Buddhist,Rural,Male,1216,2011
district,188,Jain,Rural,Male,98,2011
district,188,Other religions and persuasions,Rural,Male,80,2011
district,188,Religion not stated,Rural,Male,4566,2011
district,188,Hindu,Urban,Male,347401,2011
district,188,Muslim,Urban,Male,86098,2011
district,188,Christian,Urban,Male,2621,2011
district,188,Sikh,Urban,Male,682,2011
district,188,Buddhist,Urban,Male,237,2011
district,188,Jain,Urban,Male,140,2011
district,188,Other religions and persuasions,Urban,Male,21,2011
district,188,Religion not stated,Urban,Male,1851,2011
district,189,Hindu,Rural,Male,1431371,2011
district,189,Muslim,Rural,Male,291457,2011
district,189,Christian,Rural,Male,2312,2011
district,189,Sikh,Rural,Male,345,2011
district,189,Buddhist,Rural,Male,2323,2011
district,189,Jain,Rural,Male,175,2011
district,189,Other religions and persuasions,Rural,Male,67,2011
district,189,Religion not stated,Rural,Male,2327,2011
district,189,Hindu,Urban,Male,65684,2011
district,189,Muslim,Urban,Male,21422,2011
district,189,Christian,Urban,Male,225,2011
district,189,Sikh,Urban,Male,50,2011
district,189,Buddhist,Urban,Male,54,2011
district,189,Jain,Urban,Male,16,2011
district,189,Other religions and persuasions,Urban,Male,1,2011
district,189,Religion not stated,Urban,Male,226,2011
district,190,Hindu,Rural,Male,1219845,2011
district,190,Muslim,Rural,Male,148173,2011
district,190,Christian,Rural,Male,1569,2011
district,190,Sikh,Rural,Male,259,2011
district,190,Buddhist,Rural,Male,519,2011
district,190,Jain,Rural,Male,85,2011
district,190,Other religions and persuasions,Rural,Male,71,2011
district,190,Religion not stated,Rural,Male,2590,2011
district,190,Hindu,Urban,Male,138136,2011
district,190,Muslim,Urban,Male,25510,2011
district,190,Christian,Urban,Male,221,2011
district,190,Sikh,Urban,Male,165,2011
district,190,Buddhist,Urban,Male,95,2011
district,190,Jain,Urban,Male,24,2011
district,190,Other religions and persuasions,Urban,Male,8,2011
district,190,Religion not stated,Urban,Male,166,2011
district,191,Hindu,Rural,Male,1814149,2011
district,191,Muslim,Rural,Male,261177,2011
district,191,Christian,Rural,Male,1511,2011
district,191,Sikh,Rural,Male,243,2011
district,191,Buddhist,Rural,Male,2687,2011
district,191,Jain,Rural,Male,88,2011
district,191,Other religions and persuasions,Rural,Male,88,2011
district,191,Religion not stated,Rural,Male,2764,2011
district,191,Hindu,Urban,Male,107026,2011
district,191,Muslim,Urban,Male,94187,2011
district,191,Christian,Urban,Male,401,2011
district,191,Sikh,Urban,Male,142,2011
district,191,Buddhist,Urban,Male,152,2011
district,191,Jain,Urban,Male,11,2011
district,191,Other religions and persuasions,Urban,Male,10,2011
district,191,Religion not stated,Urban,Male,368,2011
district,192,Hindu,Rural,Male,785630,2011
district,192,Muslim,Rural,Male,70216,2011
district,192,Christian,Rural,Male,725,2011
district,192,Sikh,Rural,Male,133,2011
district,192,Buddhist,Rural,Male,235,2011
district,192,Jain,Rural,Male,37,2011
district,192,Other religions and persuasions,Rural,Male,61,2011
district,192,Religion not stated,Rural,Male,1806,2011
district,192,Hindu,Urban,Male,109351,2011
district,192,Muslim,Urban,Male,145807,2011
district,192,Christian,Urban,Male,276,2011
district,192,Sikh,Urban,Male,42,2011
district,192,Buddhist,Urban,Male,57,2011
district,192,Jain,Urban,Male,43,2011
district,192,Other religions and persuasions,Urban,Male,8,2011
district,192,Religion not stated,Urban,Male,282,2011
district,193,Hindu,Rural,Male,1422020,2011
district,193,Muslim,Rural,Male,81586,2011
district,193,Christian,Rural,Male,2164,2011
district,193,Sikh,Rural,Male,322,2011
district,193,Buddhist,Rural,Male,795,2011
district,193,Jain,Rural,Male,105,2011
district,193,Other religions and persuasions,Rural,Male,33,2011
district,193,Religion not stated,Rural,Male,6993,2011
district,193,Hindu,Urban,Male,130367,2011
district,193,Muslim,Urban,Male,27364,2011
district,193,Christian,Urban,Male,226,2011
district,193,Sikh,Urban,Male,156,2011
district,193,Buddhist,Urban,Male,31,2011
district,193,Jain,Urban,Male,9,2011
district,193,Other religions and persuasions,Urban,Male,2,2011
district,193,Religion not stated,Urban,Male,729,2011
district,194,Hindu,Rural,Male,1856659,2011
district,194,Muslim,Rural,Male,173457,2011
district,194,Christian,Rural,Male,2108,2011
district,194,Sikh,Rural,Male,297,2011
district,194,Buddhist,Rural,Male,3810,2011
district,194,Jain,Rural,Male,146,2011
district,194,Other religions and persuasions,Rural,Male,51,2011
district,194,Religion not stated,Rural,Male,4689,2011
district,194,Hindu,Urban,Male,110150,2011
district,194,Muslim,Urban,Male,65988,2011
district,194,Christian,Urban,Male,275,2011
district,194,Sikh,Urban,Male,356,2011
district,194,Buddhist,Urban,Male,82,2011
district,194,Jain,Urban,Male,11,2011
district,194,Other religions and persuasions,Urban,Male,4,2011
district,194,Religion not stated,Urban,Male,2382,2011
district,195,Hindu,Rural,Male,1558706,2011
district,195,Muslim,Rural,Male,144349,2011
district,195,Christian,Rural,Male,1814,2011
district,195,Sikh,Rural,Male,212,2011
district,195,Buddhist,Rural,Male,1577,2011
district,195,Jain,Rural,Male,95,2011
district,195,Other religions and persuasions,Rural,Male,82,2011
district,195,Religion not stated,Rural,Male,4816,2011
district,195,Hindu,Urban,Male,98009,2011
district,195,Muslim,Urban,Male,44491,2011
district,195,Christian,Urban,Male,298,2011
district,195,Sikh,Urban,Male,215,2011
district,195,Buddhist,Urban,Male,30,2011
district,195,Jain,Urban,Male,14,2011
district,195,Other religions and persuasions,Urban,Male,7,2011
district,195,Religion not stated,Urban,Male,360,2011
district,196,Hindu,Rural,Male,809586,2011
district,196,Muslim,Rural,Male,77322,2011
district,196,Christian,Rural,Male,630,2011
district,196,Sikh,Rural,Male,129,2011
district,196,Buddhist,Rural,Male,150,2011
district,196,Jain,Rural,Male,30,2011
district,196,Other religions and persuasions,Rural,Male,602,2011
district,196,Religion not stated,Rural,Male,2181,2011
district,196,Hindu,Urban,Male,91567,2011
district,196,Muslim,Urban,Male,34397,2011
district,196,Christian,Urban,Male,504,2011
district,196,Sikh,Urban,Male,611,2011
district,196,Buddhist,Urban,Male,24,2011
district,196,Jain,Urban,Male,28,2011
district,196,Other religions and persuasions,Urban,Male,10,2011
district,196,Religion not stated,Urban,Male,134,2011
district,197,Hindu,Rural,Male,1009117,2011
district,197,Muslim,Rural,Male,63820,2011
district,197,Christian,Rural,Male,1116,2011
district,197,Sikh,Rural,Male,151,2011
district,197,Buddhist,Rural,Male,291,2011
district,197,Jain,Rural,Male,183,2011
district,197,Other religions and persuasions,Rural,Male,33,2011
district,197,Religion not stated,Rural,Male,1815,2011
district,197,Hindu,Urban,Male,615566,2011
district,197,Muslim,Urban,Male,221802,2011
district,197,Christian,Urban,Male,2819,2011
district,197,Sikh,Urban,Male,1578,2011
district,197,Buddhist,Urban,Male,324,2011
district,197,Jain,Urban,Male,765,2011
district,197,Other religions and persuasions,Urban,Male,119,2011
district,197,Religion not stated,Urban,Male,2358,2011
district,198,Hindu,Rural,Male,631385,2011
district,198,Muslim,Rural,Male,52905,2011
district,198,Christian,Rural,Male,445,2011
district,198,Sikh,Rural,Male,76,2011
district,198,Buddhist,Rural,Male,774,2011
district,198,Jain,Rural,Male,39,2011
district,198,Other religions and persuasions,Rural,Male,1,2011
district,198,Religion not stated,Rural,Male,964,2011
district,198,Hindu,Urban,Male,67255,2011
district,198,Muslim,Urban,Male,52450,2011
district,198,Christian,Urban,Male,236,2011
district,198,Sikh,Urban,Male,23,2011
district,198,Buddhist,Urban,Male,52,2011
district,198,Jain,Urban,Male,44,2011
district,198,Other religions and persuasions,Urban,Male,2,2011
