geo_level,geo_code,area,workerssex,workers,total,geo_version
district,112,Urban,Male,Marginal workers worked less than 3 months,1724,2011
district,113,Rural,Male,Marginal workers worked less than 3 months,20476,2011
district,113,Urban,Male,Marginal workers worked less than 3 months,2711,2011
district,114,Rural,Male,Marginal workers worked less than 3 months,6323,2011
district,114,Urban,Male,Marginal workers worked less than 3 months,236,2011
district,115,Rural,Male,Marginal workers worked less than 3 months,24812,2011
district,115,Urban,Male,Marginal workers worked less than 3 months,433,2011
district,116,Rural,Male,Marginal workers worked less than 3 months,18137,2011
district,116,Urban,Male,Marginal workers worked less than 3 months,347,2011
district,117,Rural,Male,Marginal workers worked less than 3 months,4911,2011
district,117,Urban,Male,Marginal workers worked less than 3 months,504,2011
district,118,Rural,Male,Marginal workers worked less than 3 months,10562,2011
district,118,Urban,Male,Marginal workers worked less than 3 months,1315,2011
district,119,Rural,Male,Marginal workers worked less than 3 months,9004,2011
district,119,Urban,Male,Marginal workers worked less than 3 months,2204,2011
district,120,Rural,Male,Marginal workers worked less than 3 months,9197,2011
district,120,Urban,Male,Marginal workers worked less than 3 months,1077,2011
district,121,Rural,Male,Marginal workers worked less than 3 months,13622,2011
district,121,Urban,Male,Marginal workers worked less than 3 months,1176,2011
district,122,Rural,Male,Marginal workers worked less than 3 months,12825,2011
district,122,Urban,Male,Marginal workers worked less than 3 months,982,2011
district,123,Rural,Male,Marginal workers worked less than 3 months,10268,2011
district,123,Urban,Male,Marginal workers worked less than 3 months,522,2011
district,124,Rural,Male,Marginal workers worked less than 3 months,41247,2011
district,124,Urban,Male,Marginal workers worked less than 3 months,626,2011
district,125,Rural,Male,Marginal workers worked less than 3 months,29189,2011
district,125,Urban,Male,Marginal workers worked less than 3 months,477,2011
district,126,Rural,Male,Marginal workers worked less than 3 months,7657,2011
district,126,Urban,Male,Marginal workers worked less than 3 months,1036,2011
district,127,Rural,Male,Marginal workers worked less than 3 months,7422,2011
district,127,Urban,Male,Marginal workers worked less than 3 months,3165,2011
district,128,Rural,Male,Marginal workers worked less than 3 months,10020,2011
district,128,Urban,Male,Marginal workers worked less than 3 months,1116,2011
district,129,Rural,Male,Marginal workers worked less than 3 months,12474,2011
district,129,Urban,Male,Marginal workers worked less than 3 months,824,2011
district,130,Rural,Male,Marginal workers worked less than 3 months,38225,2011
district,130,Urban,Male,Marginal workers worked less than 3 months,1093,2011
district,131,Rural,Male,Marginal workers worked less than 3 months,14011,2011
district,131,Urban,Male,Marginal workers worked less than 3 months,185,2011
district,132,Rural,Male,Marginal workers worked less than 3 months,13190,2011
district,132,Urban,Male,Marginal workers worked less than 3 months,4151,2011
district,133,Rural,Male,Marginal workers worked less than 3 months,13711,2011
district,133,Urban,Male,Marginal workers worked less than 3 months,3563,2011
district,134,Rural,Male,Marginal workers worked less than 3 months,21241,2011
district,134,Urban,Male,Marginal workers worked less than 3 months,4684,2011
district,135,Rural,Male,Marginal workers worked less than 3 months,21598,2011
district,135,Urban,Male,Marginal workers worked less than 3 months,6911,2011
district,136,Rural,Male,Marginal workers worked less than 3 months,16305,2011
district,136,Urban,Male,Marginal workers worked less than 3 months,2620,2011
district,137,Rural,Male,Marginal workers worked less than 3 months,9390,2011
district,137,Urban,Male,Marginal workers worked less than 3 months,2962,2011
district,138,Rural,Male,Marginal workers worked less than 3 months,10784,2011
district,138,Urban,Male,Marginal workers worked less than 3 months,6344,2011
district,139,Rural,Male,Marginal workers worked less than 3 months,5687,2011
district,139,Urban,Male,Marginal workers worked less than 3 months,1005,2011
district,140,Rural,Male,Marginal workers worked less than 3 months,10017,2011
district,140,Urban,Male,Marginal workers worked less than 3 months,9974,2011
district,141,Rural,Male,Marginal workers worked less than 3 months,5009,2011
district,141,Urban,Male,Marginal workers worked less than 3 months,3407,2011
district,142,Rural,Male,Marginal workers worked less than 3 months,18446,2011
district,142,Urban,Male,Marginal workers worked less than 3 months,3284,2011
district,143,Rural,Male,Marginal workers worked less than 3 months,20338,2011
district,143,Urban,Male,Marginal workers worked less than 3 months,7064,2011
district,144,Rural,Male,Marginal workers worked less than 3 months,11779,2011
district,144,Urban,Male,Marginal workers worked less than 3 months,2902,2011
district,145,Rural,Male,Marginal workers worked less than 3 months,15961,2011
district,145,Urban,Male,Marginal workers worked less than 3 months,4342,2011
district,146,Rural,Male,Marginal workers worked less than 3 months,18699,2011
district,146,Urban,Male,Marginal workers worked less than 3 months,11652,2011
district,147,Rural,Male,Marginal workers worked less than 3 months,13431,2011
district,147,Urban,Male,Marginal workers worked less than 3 months,4960,2011
district,148,Rural,Male,Marginal workers worked less than 3 months,11504,2011
district,148,Urban,Male,Marginal workers worked less than 3 months,1679,2011
district,149,Rural,Male,Marginal workers worked less than 3 months,19247,2011
district,149,Urban,Male,Marginal workers worked less than 3 months,4075,2011
district,150,Rural,Male,Marginal workers worked less than 3 months,24555,2011
district,150,Urban,Male,Marginal workers worked less than 3 months,9323,2011
district,151,Rural,Male,Marginal workers worked less than 3 months,14493,2011
district,151,Urban,Male,Marginal workers worked less than 3 months,2745,2011
district,152,Rural,Male,Marginal workers worked less than 3 months,17245,2011
district,152,Urban,Male,Marginal workers worked less than 3 months,3150,2011
district,153,Rural,Male,Marginal workers worked less than 3 months,26313,2011
district,153,Urban,Male,Marginal workers worked less than 3 months,3192,2011
district,154,Rural,Male,Marginal workers worked less than 3 months,41680,2011
district,154,Urban,Male,Marginal workers worked less than 3 months,3809,2011
district,155,Rural,Male,Marginal workers worked less than 3 months,34917,2011
district,155,Urban,Male,Marginal workers worked less than 3 months,2905,2011
district,156,Rural,Male,Marginal workers worked less than 3 months,29395,2011
district,156,Urban,Male,Marginal workers worked less than 3 months,4705,2011
district,157,Rural,Male,Marginal workers worked less than 3 months,25152,2011
district,157,Urban,Male,Marginal workers worked less than 3 months,15213,2011
district,158,Rural,Male,Marginal workers worked less than 3 months,71970,2011
district,158,Urban,Male,Marginal workers worked less than 3 months,2360,2011
district,159,Rural,Male,Marginal workers worked less than 3 months,7374,2011
district,159,Urban,Male,Marginal workers worked less than 3 months,1687,2011
district,160,Rural,Male,Marginal workers worked less than 3 months,9012,2011
district,160,Urban,Male,Marginal workers worked less than 3 months,1599,2011
district,161,Rural,Male,Marginal workers worked less than 3 months,11843,2011
district,161,Urban,Male,Marginal workers worked less than 3 months,2192,2011
district,162,Rural,Male,Marginal workers worked less than 3 months,10145,2011
district,162,Urban,Male,Marginal workers worked less than 3 months,1262,2011
district,163,Rural,Male,Marginal workers worked less than 3 months,17207,2011
district,163,Urban,Male,Marginal workers worked less than 3 months,1185,2011
district,164,Rural,Male,Marginal workers worked less than 3 months,16184,2011
district,164,Urban,Male,Marginal workers worked less than 3 months,27621,2011
district,165,Rural,Male,Marginal workers worked less than 3 months,14234,2011
district,165,Urban,Male,Marginal workers worked less than 3 months,3861,2011
district,166,Rural,Male,Marginal workers worked less than 3 months,10458,2011
district,166,Urban,Male,Marginal workers worked less than 3 months,6551,2011
district,167,Rural,Male,Marginal workers worked less than 3 months,7375,2011
district,167,Urban,Male,Marginal workers worked less than 3 months,866,2011
district,168,Rural,Male,Marginal workers worked less than 3 months,9116,2011
district,168,Urban,Male,Marginal workers worked less than 3 months,1565,2011
district,169,Rural,Male,Marginal workers worked less than 3 months,7081,2011
district,169,Urban,Male,Marginal workers worked less than 3 months,930,2011
district,170,Rural,Male,Marginal workers worked less than 3 months,13720,2011
district,170,Urban,Male,Marginal workers worked less than 3 months,1813,2011
district,171,Rural,Male,Marginal workers worked less than 3 months,7141,2011
district,171,Urban,Male,Marginal workers worked less than 3 months,670,2011
district,172,Rural,Male,Marginal workers worked less than 3 months,31508,2011
district,172,Urban,Male,Marginal workers worked less than 3 months,2371,2011
district,173,Rural,Male,Marginal workers worked less than 3 months,62773,2011
district,173,Urban,Male,Marginal workers worked less than 3 months,1226,2011
district,174,Rural,Male,Marginal workers worked less than 3 months,19078,2011
district,174,Urban,Male,Marginal workers worked less than 3 months,1030,2011
district,175,Rural,Male,Marginal workers worked less than 3 months,71888,2011
district,175,Urban,Male,Marginal workers worked less than 3 months,8994,2011
district,176,Rural,Male,Marginal workers worked less than 3 months,31914,2011
district,176,Urban,Male,Marginal workers worked less than 3 months,1988,2011
district,177,Rural,Male,Marginal workers worked less than 3 months,38632,2011
district,177,Urban,Male,Marginal workers worked less than 3 months,2060,2011
district,178,Rural,Male,Marginal workers worked less than 3 months,38316,2011
district,178,Urban,Male,Marginal workers worked less than 3 months,2899,2011
district,179,Rural,Male,Marginal workers worked less than 3 months,70025,2011
district,179,Urban,Male,Marginal workers worked less than 3 months,994,2011
district,180,Rural,Male,Marginal workers worked less than 3 months,41527,2011
district,180,Urban,Male,Marginal workers worked less than 3 months,2269,2011
district,181,Rural,Male,Marginal workers worked less than 3 months,18474,2011
district,181,Urban,Male,Marginal workers worked less than 3 months,620,2011
district,182,Rural,Male,Marginal workers worked less than 3 months,26691,2011
district,182,Urban,Male,Marginal workers worked less than 3 months,1860,2011
district,183,Rural,Male,Marginal workers worked less than 3 months,46281,2011
district,183,Urban,Male,Marginal workers worked less than 3 months,1329,2011
district,184,Rural,Male,Marginal workers worked less than 3 months,48867,2011
district,184,Urban,Male,Marginal workers worked less than 3 months,1938,2011
district,185,Rural,Male,Marginal workers worked less than 3 months,42613,2011
district,185,Urban,Male,Marginal workers worked less than 3 months,1104,2011
district,186,Rural,Male,Marginal workers worked less than 3 months,34229,2011
district,186,Urban,Male,Marginal workers worked less than 3 months,1887,2011
district,187,Rural,Male,Marginal workers worked less than 3 months,55755,2011
district,187,Urban,Male,Marginal workers worked less than 3 months,1421,2011
district,188,Rural,Male,Marginal workers worked less than 3 months,83506,2011
district,188,Urban,Male,Marginal workers worked less than 3 months,5905,2011
district,189,Rural,Male,Marginal workers worked less than 3 months,82083,2011
district,189,Urban,Male,Marginal workers worked less than 3 months,2097,2011
district,190,Rural,Male,Marginal workers worked less than 3 months,58275,2011
district,190,Urban,Male,Marginal workers worked less than 3 months,2705,2011
district,191,Rural,Male,Marginal workers worked less than 3 months,74137,2011
district,191,Urban,Male,Marginal workers worked less than 3 months,2688,2011
district,192,Rural,Male,Marginal workers worked less than 3 months,34104,2011
district,192,Urban,Male,Marginal workers worked less than 3 months,3483,2011
district,193,Rural,Male,Marginal workers worked less than 3 months,48675,2011
district,193,Urban,Male,Marginal workers worked less than 3 months,2940,2011
district,194,Rural,Male,Marginal workers worked less than 3 months,56623,2011
