,STATE NAME,DISTRICT NAME,POPULATION,MALES,FEMALES,GROWTH  1991   2001,RURAL,URBAN,SCHEDULED CASTE POPULATION,PERCENTAGE   SC TO TOTAL,NUMBER OF HOUSEHOLDS,HOUSEHOLD SIZE  PER HOUSEHOLD,SEX RATIO  FEMALES PER 1000 MALES,SEX RATIO  0 6 YEARS,SCHEDULED TRIBE POPULATION,PERCENTAGE TO TOTAL POPULATION  ST,PERSONS  LITERATE,MALES  LITERATE,FEMALES  LITERATE,PERSONS  LITERACY RATE,MALES  LITERATACY RATE,FEMALES  LITERACY RATE,TOTAL EDUCATED,DATA WITHOUT LEVEL,BELOW PRIMARY,PRIMARY,MIDDLE,MATRIC HIGHER SECONDARY DIPLOMA,GRADUATE AND ABOVE,X0   4 YEARS,X5   14 YEARS,X15   59 YEARS,X60 YEARS AND ABOVE  INCL  A N S,TOTAL WORKERS,MAIN WORKERS,MARGINAL WORKERS,NON WORKERS,SC 1 NAME,SC 1 POPULATION,SC 2 NAME,SC 2 POPULATION,SC 3 NAME,SC 3 POPULATION,RELIGEON 1 NAME,RELIGEON 1 POPULATION,RELIGEON 2 NAME,RELIGEON 2 POPULATION,RELIGEON 3 NAME,RELIGEON 3 POPULATION,ST 1 NAME,ST 1 POPULATION,ST 2 NAME,ST 2 POPULATION,ST 3 NAME,ST 3 POPULATION,IMP TOWN 1 NAME,IMP TOWN 1 POPULATION,IMP TOWN 2 NAME,IMP TOWN 2 POPULATION,IMP TOWN 3 NAME,IMP TOWN 3 POPULATION,TOTAL INHABITED VILLAGES,DRINKING WATER FACILITIES,SAFE DRINKING WATER,ELECTRICITY  POWER SUPPLY,ELECTRICITY  DOMESTIC,ELECTRICITY  AGRICULTURE,PRIMARY SCHOOL,MIDDLE SCHOOLS,SECONDARY SR SECONDARY SCHOOLS,COLLEGE,MEDICAL FACILITY,PRIMARY HEALTH CENTRE,PRIMARY HEALTH SUB CENTRE,POST  TELEGRAPH AND TELEPHONE FACILITY,BUS SERVICES,PAVED APPROACH ROAD,MUD APPROACH ROAD,PERMANENT HOUSE,SEMI PERMANENT HOUSE,TEMPORARY HOUSE,YEAR
154,HARYANA,AMBALA,1014411,542977,471434,25.69,657383.0,NA,NA,NA,184319.0,6.0,868.0,781.0,NA,NA,662789,384828,277961,75.31,82.31,67.39,662789.0,5297.0,113292.0,177353.0,115883.0,192036.0,58843.0,91763.0,226242.0,608815.0,87591.0,324521,275648,48873,689890,1.Chamar etc.,161057.0,2.Balmiki etc.,50960.0,3.Bazigar,10052.0,1.Hindus,856193,2.Sikhs,132463,3.Muslims,17263,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Ambala (M Cl ),139279.0,2.Ambala Sadar (M Cl ),106568.0,3.Ambala Cantt. (CB),61748.0,482.0,482.0,482.0,479.0,26,NA,432.0,188,216,4,204,17,73,408.0,370,478,79,73.9,19.6,6.5,2001
155,HARYANA,YAMUNANAGAR,1041630,559444,482186,21.84,648608.0,NA,NA,NA,183238.0,6.0,862.0,805.0,NA,NA,638711,375462,263249,71.63,78.82,63.39,638711.0,8954.0,126259.0,182389.0,113863.0,165121.0,42063.0,102685.0,245320.0,608700.0,84925.0,336533,280728,55805,705097,1.Chamar etc.,198947.0,2.Balmiki etc.,37462.0,3.Generic Castes etc.,4472.0,1.Hindus,849255,2.Muslims,104073,3.Sikhs,83524,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Yamunanagar (M Cl ),189696.0,2.Jagadhri (M Cl ),101290.0,3.Sasauli (CT),15754.0,613.0,613.0,613.0,607.0,97,NA,483.0,161,157,NA,248,16,119,437.0,246,596,544,65.8,22.7,11.5,2001
156,HARYANA,KURUKSHETRA,825454,442328,383126,23.72,609943.0,NA,NA,NA,142950.0,6.0,866.0,771.0,NA,NA,494873,293615,201258,69.88,78.06,60.61,494873.0,5270.0,108187.0,143229.0,82975.0,122395.0,32775.0,80359.0,194974.0,483884.0,66237.0,308392,250596,57796,517062,1.Chamar etc.,68433.0,2.Balmiki etc.,51939.0,3.Bazigar,18195.0,1.Hindus,675381,2.Sikhs,135545,3.Muslims,12028,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Thanesar (M Cl ),119687.0,2.Shahbad (MC),37289.0,3.Pehowa (MC),33564.0,407.0,402.0,402.0,406.0,135,NA,385.0,139,109,NA,179,18,103,365.0,262,407,89,67.4,27.8,4.8,2001
157,HARYANA,KAITHAL,946131,510513,435618,20.95,762649.0,NA,NA,NA,164258.0,6.0,853.0,790.0,NA,NA,472563,296857,175706,59.02,69.15,47.31,472563.0,6201.0,126436.0,143353.0,76312.0,100857.0,19385.0,98741.0,239059.0,529982.0,78349.0,372011,268127,103884,574120,1.Chamar etc.,92454.0,2.Balmiki etc.,68083.0,3.Bazigar,16769.0,1.Hindus,848765,2.Sikhs,88700,3.Muslims,6777,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Kaithal (M Cl ),117285.0,2.Cheeka (MC),32128.0,3.Kalayat (MC),17051.0,270.0,270.0,270.0,270.0,38,37,261.0,147,185,2,160,19,118,228.0,228,270,189,38.4,58.5,3.1,2001
158,HARYANA,KARNAL,1274183,683368,590815,23.13,936341.0,NA,NA,NA,224230.0,6.0,865.0,808.0,NA,NA,732609,440070,292539,67.74,76.29,57.97,732609.0,8113.0,166169.0,208280.0,123098.0,180013.0,46851.0,130815.0,317912.0,729685.0,95771.0,455455,355466,99989,818728,1.Chamar etc.,110742.0,2.Balmiki etc.,83545.0,3.Generic Castes etc.,8441.0,1.Hindus,1125279,2.Sikhs,123160,3.Muslims,22614,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Karnal (M Cl ),207640.0,2.Gharaunda (MC),30172.0,3.Assandh (MC),22707.0,422.0,422.0,422.0,422.0,46,NA,385.0,188,170,1,186,23,122,314.0,305,414,205,55.3,40.0,4.7,2001
159,HARYANA,PANIPAT,967449,528860,438589,38.57,575369.0,NA,NA,NA,174388.0,6.0,829.0,808.0,NA,NA,559478,346329,213149,69.17,78.5,57.97,559478.0,6963.0,122396.0,147276.0,96105.0,151277.0,35403.0,107680.0,248244.0,546535.0,64990.0,382801,289013,93788,584648,1.Chamar etc.,63662.0,2.Balmiki etc.,39509.0,3.Dhanak,12912.0,1.Hindus,873593,2.Muslims,59696,3.Sikhs,27437,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Panipat (M Cl ),261740.0,"2.Panipat Taraf Makhdum Zadgan (3C5T,)155",NA,3.Panipat Taraf Ansar(CT),31279.0,179.0,179.0,179.0,179.0,89,NA,168.0,110,104,2,116,14,85,155.0,144,171,79,60.8,35.8,3.4,2001
160,HARYANA,SONIPAT,1279175,695723,583452,22.36,957800.0,NA,NA,NA,223342.0,6.0,839.0,788.0,NA,NA,788105,486601,301504,72.79,83.06,60.68,788105.0,9201.0,161024.0,193323.0,133517.0,247039.0,43912.0,134152.0,319274.0,719781.0,105968.0,523031,383449,139582,756144,1.Chamar etc.,108075.0,2.Dhanak,58888.0,3.Balmiki etc.,48623.0,1.Hindus,1234225,2.Muslims,31954,3.Jains,6729,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Sonipat (M Cl),214974.0,2.Gohana (MC),48532.0,3.Ganaur (MC),29006.0,323.0,323.0,323.0,323.0,50,50,316.0,232,255,2,248,22,157,291.0,286,320,185,57.3,41.0,1.6,2001
161,HARYANA,JIND,1189827,642282,547545,21.35,948250.0,NA,NA,NA,204942.0,6.0,852.0,818.0,NA,NA,622654,397972,224682,62.12,73.82,48.51,622654.0,9882.0,161970.0,181858.0,98902.0,145996.0,23995.0,126722.0,305862.0,659697.0,97546.0,521946,372049,149897,667881,1.Chamar etc.,118677.0,2.Balmiki etc.,72030.0,3.Dhanak,33493.0,1.Hindus,1134539,2.Sikhs,29159,3.Muslims,20618,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Jind (M Cl ),135855.0,2.Narwana (MC),50435.0,3.Safidon (MC),27541.0,306.0,306.0,306.0,306.0,123,NA,300.0,210,200,NA,247,28,121,280.0,265,306,75,22.6,76.1,1.3,2001
162,HARYANA,FATEHABAD,806158,427862,378296,24.76,664001.0,NA,NA,NA,142017.0,6.0,884.0,828.0,NA,NA,392178,243492,148686,57.98,68.22,46.53,392178.0,9522.0,110228.0,120062.0,59284.0,78653.0,14390.0,87207.0,208122.0,446652.0,64177.0,362975,261623,101352,443183,1.Chamar etc.,83816.0,2.Od,30377.0,3.Balmiki etc.,26195.0,1.Hindus,660331,2.Sikhs,136660,3.Muslims,6554,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Fatehabad (MC),59917.0,2.Tohana (MC),51519.0,3.Ratia (MC),23826.0,243.0,243.0,243.0,241.0,34,30,237.0,152,128,1,143,16,84,203.0,220,242,143,56.4,29.1,14.4,2001
163,HARYANA,SIRSA,1116649,593245,523404,22.96,823184.0,NA,NA,NA,194809.0,6.0,882.0,817.0,NA,NA,574624,350958,223666,60.55,70.05,49.93,574624.0,10952.0,153153.0,172232.0,90443.0,120460.0,27303.0,112757.0,280947.0,632111.0,90834.0,475571,363946,111625,641078,1.Chamar etc.,85984.0,2.Mazhabi,64188.0,3.Dhanak,36454.0,1.Hindus,801747,2.Sikhs,302942,3.Muslims,7056,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Sirsa (M Cl ),160735.0,2.Mandi Dabwali (MC),53811.0,3.Ellenabad (MC),32795.0,321.0,321.0,321.0,318.0,59,38,312.0,157,123,4,197,28,132,250.0,300,310,142,59.3,15.7,25.0,2001
164,HARYANA,HISAR,1537117,830520,706597,27.06,1138999.0,NA,NA,NA,272738.0,6.0,851.0,831.0,NA,NA,842302,536521,305781,64.83,76.57,51.08,842302.0,11521.0,206809.0,228924.0,131189.0,214909.0,48813.0,160417.0,389819.0,871309.0,115572.0,665572,516817,148755,871545,1.Chamar etc.,158860.0,2.Dhanak,73850.0,3.Balmiki etc.,54245.0,1.Hindus,1497776,2.Muslims,17431,3.Sikhs,14617,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Hisar (M Cl ),256689.0,2.Hansi (M Cl),75747.0,3.Barwala (MC),33132.0,272.0,272.0,272.0,272.0,81,NA,260.0,223,269,2,219,30,172,233.0,262,272,21,48.5,46.2,5.3,2001
165,HARYANA,BHIWANI,1425022,758253,666769,22.45,1154629.0,NA,NA,NA,246742.0,6.0,879.0,840.0,NA,NA,809896,510805,299091,67.45,80.26,53.0,809896.0,13158.0,190479.0,227844.0,135464.0,207427.0,35372.0,153417.0,362400.0,789684.0,119521.0,609320,425210,184110,815702,1.Chamar etc.,157536.0,2.Dhanak,73299.0,3.Balmiki etc.,29786.0,1.Hindus,1407363,2.Muslims,12740,3.Sikhs,2542,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Bhiwani (M Cl ),169531.0,2.Charkhi Dadri (MC),44895.0,3.Bawani Khera (MC),17424.0,437.0,437.0,437.0,437.0,82,NA,429.0,321,363,1,252,55,235,324.0,419,436,178,70.5,25.6,3.8,2001
166,HARYANA,ROHTAK,940128,509038,431090,20.99,610524.0,NA,NA,NA,167593.0,6.0,847.0,798.0,NA,NA,592485,360566,231919,73.72,83.23,62.59,592485.0,8102.0,112757.0,141601.0,100047.0,182301.0,47537.0,92528.0,223019.0,538188.0,86393.0,371073,288225,82848,569055,1.Chamar etc.,77210.0,2.Dhanak,51924.0,3.Balmiki etc.,39889.0,1.Hindus,924541,2.Muslims,5665,3.Sikhs,5079,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Rohtak (M Cl ),286807.0,2.Maham(MC),18174.0,3.Kalanaur (MC),16853.0,146.0,146.0,146.0,146.0,24,NA,130.0,117,140,2,118,17,82,135.0,134,145,63,57.6,40.0,2.4,2001
167,HARYANA,JHAJJAR,880072,476475,403597,24.09,684975.0,NA,NA,NA,158075.0,6.0,847.0,800.0,NA,NA,541635,335836,205799,72.38,83.27,59.65,541635.0,5383.0,104085.0,139426.0,100081.0,167785.0,24836.0,90743.0,210661.0,501303.0,77365.0,388715,276208,112507,491357,1.Chamar etc.,85417.0,2.Dhanak,33359.0,3.Balmiki etc.,29097.0,1.Hindus,869258,2.Muslims,8311,3.Sikhs,1281,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Bahadurgarh (M Cl ),119846.0,2.Jhajjar (MC),39002.0,3.Beri (MC),16162.0,247.0,247.0,247.0,246.0,137,NA,238.0,164,150,3,150,26,104,181.0,200,247,247,78.3,19.8,1.8,2001
168,HARYANA,MAHENDRAGARH,812521,423578,388943,19.09,702885.0,NA,NA,NA,135218.0,6.0,918.0,817.0,NA,NA,478296,299145,179151,69.89,84.72,54.08,478296.0,5119.0,106547.0,138412.0,91716.0,117411.0,19064.0,87680.0,206469.0,443044.0,75328.0,351864,204704,147160,460657,1.Chamar etc.,80615.0,2.Dhanak,33533.0,3.Balmiki etc.,6732.0,1.Hindus,805991,2.Muslims,3434,3.Sikhs,2026,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Narnaul (M Cl),62077.0,2.Mahendragarh (MC),24323.0,3.Kanina (MC),10195.0,368.0,368.0,368.0,368.0,228,NA,350.0,164,121,1,190,17,100,233.0,288,367,199,93.8,3.7,2.5,2001
169,HARYANA,REWARI,765351,403034,362317,25.24,629177.0,NA,NA,NA,135560.0,6.0,899.0,811.0,NA,NA,488190,299560,188630,75.25,88.45,60.83,488190.0,5104.0,94485.0,126813.0,93964.0,141258.0,26537.0,80482.0,183830.0,435170.0,65869.0,333622,204855,128767,431729,1.Chamar etc.,98696.0,2.Dhanak,17974.0,3.Balmiki etc.,16240.0,1.Hindus,758328,2.Muslims,3194,3.Sikhs,1668,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Rewari (M Cl ),100684.0,2.Dharuhera (CT),18892.0,3.Bawal (MC),12144.0,397.0,397.0,397.0,397.0,62,52,379.0,165,151,3,175,10,104,266.0,316,396,225,93.6,3.9,2.5,2001
170,HARYANA,GURGAON,1660289,886451,773838,44.64,1291285.0,NA,NA,NA,273881.0,6.0,873.0,857.0,NA,NA,834693,538508,296185,62.91,76.17,47.78,834693.0,18447.0,195476.0,202181.0,129579.0,212394.0,76434.0,231670.0,461813.0,854542.0,112264.0,629658,464644,165014,1030631,1.Chamar etc.,103147.0,2.Balmiki etc.,36980.0,3.Kori etc.,13082.0,1.Hindus,1026542,2.Muslims,617918,3.Sikhs,6672,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Gurgaon (M Cl ),172955.0,2.Sohna (MC),27570.0,3.Ferozepur Jhirka (MC),17755.0,694.0,694.0,694.0,693.0,606,NA,642.0,228,186,2,203,24,144,307.0,443,677,301,86.0,5.9,8.1,2001
171,HARYANA,FARIDABAD,2194586,1193063,1001523,48.47,973242.0,NA,NA,NA,391426.0,6.0,839.0,849.0,NA,NA,1269801,804492,465309,70.03,81.52,56.31,1269801.0,18992.0,277239.0,287742.0,204851.0,354094.0,126692.0,258516.0,581250.0,1213106.0,141714.0,785762,609663,176099,1408824,1.Chamar etc.,191062.0,2.Balmiki etc.,54487.0,3.Kori etc.,34611.0,1.Hindus,1896698,2.Muslims,247293,3.Sikhs,36005,No Scheduled Tribes in this area,NA,NA,NA,NA,NA,1.Faridabad (M Corp.),1055938.0,2.Palwal (M Cl ),100722.0,3.Hodal (MC),38309.0,413.0,413.0,413.0,413.0,131,NA,376.0,185,161,1,188,27,140,181.0,254,395,221,87.9,7.3,4.8,2001
172,HIMACHAL PRADESH,CHAMBA,460887,235218,225669,17.09,426345.0,34542.0,NA,NA,87029.0,5.0,959.0,954.0,117569,25.51,246169,152533,93636,62.91,76.41,48.85,246169.0,4354.0,72121.0,75341.0,34228.0,51105.0,8997.0,48539.0,114767.0,263226.0,34355.0,230452,128452,102000,230435,1.Hali,32698.0,2.Sipi,16907.0,3.Chamar etc.,10416.0,1.Hindus,428134,2.Muslims,26801,3.Sikhs,2497,1.Gaddi,91789,2.Pangwala,15875,3.Gujjar,8302,1.Chamba (M Cl),20327.0,2.Dalhousie (M Cl),7425.0,3.Chuari Khas (NP),3016.0,1118.0,1118.0,1108.0,1111.0,962,NA,852.0,290,172,2,300,28,199,483.0,402,333,571,61.5,37.0,1.5,2001
173,HIMACHAL PRADESH,KANGRA,1339030,661254,677776,14.01,1266745.0,72285.0,NA,NA,272487.0,5.0,1025.0,835.0,1597,0.12,940505,500383,440122,80.08,87.54,73.01,940505.0,11092.0,163622.0,259382.0,174315.0,287036.0,44916.0,116273.0,283533.0,800028.0,139196.0,588994,336649,252345,750036,1.Chamar etc.,101358.0,2.Julaha etc.,34875.0,3.Lohar,26608.0,1.Hindus,1301544,2.Muslims,15951,3.Buddhists,10615,1.Bhot etc.,1358,2.Generic Tribes etc.,71,3.Pangwala,55,1.Dharmsala (M Cl),19124.0,2.YOI (CB),10775.0,3.Kangra (M Cl),9156.0,3619.0,3619.0,3617.0,3602.0,1455,75,1869.0,725,466,9,786,48,430,2346.0,2127,1767,2220,37.5,60.4,2.1,2001
174,HIMACHAL PRADESH,LAHUL AND SPITI,33224,18441,14783,6.17,33224.0,NA,NA,NA,7999.0,4.0,802.0,961.0,24238,72.95,21609,13726,7883,73.1,82.82,60.7,21609.0,1333.0,5282.0,5439.0,3288.0,5098.0,1164.0,2547.0,5764.0,21990.0,2923.0,21088,19209,1879,12136,1.Chanal,1286.0,2.Lohar,872.0,3.Hesi,170.0,1.Buddhists,19535,2.Hindus,13428,3.Muslims,134,1.Bhot etc.,17215,2.Swangla,6778,3.Lahaula,88,No Urban Area,NA,NA,NA,NA,NA,287.0,287.0,266.0,250.0,241,NA,189.0,57,42,1,65,9,34,77.0,167,87,156,21.8,42.7,35.0,2001
175,HIMACHAL PRADESH,KULLU,381571,198016,183555,25.6,351478.0,30093.0,NA,NA,76902.0,5.0,927.0,959.0,11351,2.97,239649,143655,95994,72.9,83.98,60.88,239649.0,3747.0,65666.0,68910.0,35947.0,53725.0,11636.0,36725.0,89355.0,227149.0,28342.0,216513,166715,49798,165058,1.Kori etc.,75911.0,2.Lohar,15497.0,3.Chamar etc.,6111.0,1.Hindus,363646,2.Buddhists,13789,3.Muslims,1788,1.Bhot etc.,5407,2.Swangla,2106,3.Kanaura etc.,1461,1.Kullu,30093.0,2.Kullu (M Cl),18306.0,3.Manali (NP),6265.0,172.0,172.0,172.0,172.0,123,2,171.0,122,96,NA,140,13,98,163.0,111,82,112,87.9,11.0,1.1,2001
176,HIMACHAL PRADESH,MANDI,901344,447872,453472,16.05,840362.0,60982.0,NA,NA,182378.0,5.0,1013.0,918.0,10564,1.17,587884,331171,256713,75.24,85.94,64.82,587884.0,7906.0,119193.0,165195.0,95535.0,173205.0,26714.0,85369.0,196391.0,535660.0,83924.0,454292,269076,185216,447052,1.Kori etc.,86686.0,2.Chamar etc.,62556.0,3.Lohar,49872.0,1.Hindus,885097,2.Muslims,8309,3.Sikhs,4753,1.Gujjar,9395,2.Gaddi,600,3.Kanaura etc.,182,1.Mandi (M Cl),26873.0,2.Sundarnagar (M Cl),23986.0,3.Jogindarnagar (NP),5048.0,2833.0,2833.0,2833.0,2827.0,1225,49,1621.0,498,315,3,533,45,309,1803.0,1207,748,1363,82.5,16.9,0.6,2001
177,HIMACHAL PRADESH,HAMIRPUR,412700,196593,216107,11.62,382494.0,30206.0,NA,NA,86771.0,5.0,1099.0,850.0,155,0.04,298498,152537,145961,82.46,90.15,75.7,298498.0,2529.0,44767.0,79284.0,59251.0,96848.0,15783.0,36232.0,85853.0,240029.0,50586.0,205405,119870,85535,207295,1.Chamar etc.,48047.0,2.Julaha etc.,21927.0,3.Lohar,10402.0,1.Hindus,408130,2.Muslims,3489,3.Sikhs,547,1.Generic Tribes etc.,109,2.Jad etc.,16,3.Kanaura etc.,12,1.Hamirpur (M Cl),17252.0,2.Tira Sujanpur (NP),7077.0,3.Nadaun (NP),4405.0,1635.0,1635.0,1634.0,1619.0,370,7,555.0,224,163,3,289,16,153,1422.0,891,733,930,41.1,56.8,2.1,2001
178,HIMACHAL PRADESH,UNA,448273,224524,223749,18.43,408849.0,39424.0,NA,NA,88181.0,5.0,997.0,837.0,51,0.01,312278,168450,143828,80.37,87.73,73.18,312278.0,3377.0,55738.0,88129.0,57583.0,93782.0,13646.0,42138.0,97088.0,259046.0,50001.0,201658,119050,82608,246615,1.Chamar etc.,60180.0,2.Julaha etc.,13624.0,3.Lohar,10723.0,1.Hindus,412491,2.Sikhs,23372,3.Muslims,11632,1.Kanaura etc.,25,2.Generic Tribes etc.,22,3.Lahaula,3,1.Una (M Cl),15900.0,2.Mehatpur Basdehra (NP),8681.0,3.Santokhgarh (NP),8308.0,758.0,758.0,756.0,756.0,389,26,415.0,193,145,4,284,12,131,675.0,489,450,555,67.2,25.5,7.4,2001
179,HIMACHAL PRADESH,BILASPUR,340885,171263,169622,15.35,318934.0,21951.0,NA,NA,65750.0,5.0,990.0,881.0,9180,2.69,231733,127738,103995,77.76,86.04,69.55,231733.0,3082.0,38795.0,67592.0,42373.0,68148.0,11726.0,30878.0,71841.0,201734.0,36432.0,166708,110652,56056,174177,NA,45068.0,NA,19935.0,NA,8966.0,NA,331772,NA,5938,NA,2696,1.Gujjar,9108,2.Jad etc.,24,3.Gaddi,18,(M Cl),13058.0,NA,5721.0,(NP),2011.0,965.0,965.0,963.0,962.0,370,16,544.0,168,102,1,230,19,135,674.0,574,513,572,70.5,27.9,1.6,2001
180,HIMACHAL PRADESH,SOLAN,500557,270291,230266,30.64,409362.0,91195.0,NA,NA,99317.0,5.0,852.0,900.0,3542,0.71,332410,199444,132966,76.57,84.75,66.89,332410.0,4363.0,62747.0,88573.0,58832.0,94957.0,22900.0,47189.0,103238.0,312929.0,37201.0,263445,172274,91171,237112,NA,52147.0,NA,35801.0,NA,19496.0,NA,475595,NA,11479,NA,11053,1.Gujjar,2891,2.Kanaura etc.,469,3.Generic Tribes etc.,67,(M Cl),34206.0,(NP),22601.0,NA,9443.0,2388.0,2386.0,2332.0,2383.0,1535,169,798.0,227,129,1,310,20,178,1783.0,1210,783,1344,69.9,25.6,4.6,2001
181,HIMACHAL PRADESH,SIRMAUR,458593,241299,217294,20.72,410923.0,47670.0,NA,NA,81441.0,6.0,901.0,934.0,5960,1.3,274643,163415,111228,70.39,79.36,60.37,274643.0,5362.0,78462.0,82376.0,41188.0,54470.0,12755.0,48301.0,110941.0,264905.0,34446.0,225872,175913,49959,232721,NA,82249.0,NA,17049.0,NA,10247.0,NA,418214,NA,25618,NA,12105,1.Gujjar,5837,2.Kanaura etc.,54,3.Gaddi,21,NA,26053.0,(M Cl),19090.0,NA,2527.0,966.0,966.0,952.0,964.0,576,27,694.0,227,121,1,254,23,140,652.0,523,317,511,77.6,17.1,5.3,2001
182,HIMACHAL PRADESH,SHIMLA,722502,380996,341506,16.9,555269.0,167233.0,NA,NA,154693.0,5.0,896.0,929.0,4112,0.57,504330,293745,210585,79.12,87.19,70.07,504330.0,11640.0,97060.0,114805.0,78995.0,153284.0,48464.0,59305.0,149801.0,455784.0,57612.0,370223,305709,64514,352279,1.Kori etc.,139006.0,2.Chamar etc.,10566.0,3.Lohar,8774.0,1.Hindus,704150,2.Muslims,8493,3.Sikhs,4825,1.Kanaura etc.,3024,2.Bhot etc.,520,3.Generic Tribes etc.,282,1.Shimla (M Corp.),142555.0,2.Rohru (NP),6607.0,3.Rampur (M Cl),5653.0,2520.0,2519.0,2493.0,2508.0,1921,69,1363.0,453,288,3,396,53,256,1806.0,938,477,1218,83.2,14.6,2.2,2001
183,HIMACHAL PRADESH,KINNAUR,78334,42173,36161,17.79,78334.0,NA,NA,NA,18641.0,4.0,857.0,979.0,56268,71.83,51913,31589,20324,75.2,84.3,64.4,51913.0,775.0,13424.0,14945.0,9158.0,11537.0,2069.0,6691.0,15631.0,48750.0,7262.0,47811,40313,7498,30523,1.Kori etc.,3335.0,2.Julaha etc.,1138.0,3.Chamar etc.,1130.0,1.Hindus,58021,2.Buddhists,19405,3.Christians,324,1.Kanaura etc.,55973,2.Bhot etc.,130,3.Jad etc.,74,No Urban Area,NA,NA,NA,NA,NA,234.0,196.0,188.0,232.0,160,6,158.0,76,60,1,77,17,32,150.0,90,78,138,48.9,45.1,5.9,2001
184,JHARKHAND,GARHWA,1035464,535332,500132,29.05,992825.0,NA,NA,NA,174264.0,6.0,934.0,962.0,158959,15.35,317078,228151,88927,39.21,54.36,22.87,317078.0,13092.0,100712.0,92857.0,48324.0,51170.0,10916.0,150755.0,309986.0,505880.0,68843.0,402921,231057,171864,632543,1.Chamar etc.,88954.0,2.Bhuiya,66548.0,3.Dusadh etc.,47932.0,1.Hindus,867775,2.Muslims,149102,3.Christians,12353,1.Kharwar,72632,2.Oraon,41726,3.Korwa,19234,1.Garhwa (M),36686.0,2.Sinduria (CT),5953.0,NA,NA,858.0,858.0,849.0,190.0,139,58,566.0,155,42,2,116,18,54,126.0,99,180,800,8.9,90.4,0.7,2001
185,JHARKHAND,PALAMU,2098359,1084417,1013942,26.8,1973266.0,NA,NA,NA,352829.0,6.0,935.0,967.0,392325,18.7,750293,510338,239955,44.95,58.91,29.88,750293.0,33789.0,206209.0,216865.0,107506.0,150002.0,35898.0,280238.0,618580.0,1061090.0,138451.0,793658,444921,348737,1304701,1.Bhuiya,196812.0,2.Chamar etc.,145850.0,3.Dusadh etc.,90241.0,1.Hindus,1740948,2.Muslims,242980,3.Others,63100,1.Oraon,161452,2.Kharwar,91124,3.Chero,68966,1.Daltonganj (M),71422.0,2.Hussainabad (NA),23441.0,3.Latehar (NA),19082.0,2465.0,2465.0,2461.0,410.0,313,122,1474.0,335,NA,8,349,45,98,324.0,305,581,2271,13.5,84.9,1.6,2001
186,JHARKHAND,CHATRA,791434,404067,387367,29.05,749414.0,NA,NA,NA,129348.0,6.0,959.0,975.0,30384,3.84,270256,177950,92306,43.24,55.64,30.24,270256.0,11234.0,94507.0,81157.0,35306.0,39319.0,8712.0,109657.0,239539.0,394155.0,48083.0,299108,188843,110265,492326,1.Bhuiya,131535.0,2.Bhogta,57551.0,3.Chamar etc.,30699.0,1.Hindus,687846,2.Muslims,92434,3.Others,4999,1.Oraon,19295,2.Munda,5073,3.Birhor,1793,1.Chatra (M),42020.0,NA,NA,NA,NA,1343.0,1343.0,1343.0,131.0,103,7,558.0,104,4,1,30,8,12,75.0,51,172,1198,16.0,82.6,1.4,2001
187,JHARKHAND,HAZARIBAGH,2277475,1167793,1109682,24.02,1748406.0,NA,NA,NA,391606.0,6.0,950.0,965.0,268333,11.78,1069890,683590,386300,57.74,71.81,42.87,1069890.0,19873.0,321029.0,282228.0,166762.0,214238.0,65684.0,281893.0,655942.0,1211787.0,127853.0,790049,532895,257154,1487426,1.Bhuiya,108104.0,2.Chamar etc.,92598.0,3.Dusadh etc.,35603.0,1.Hindus,1870586,2.Muslims,337117,3.Others,36789,1.Santhal,78111,2.Munda,58650,3.Bedia,47461,1.Hazaribag (M),127269.0,2.Saunda (CT),85075.0,3.Ramgarh Cantonment (CB),73434.0,1543.0,1543.0,1541.0,413.0,319,16,962.0,225,88,14,147,37,79,261.0,124,436,1306,46.0,53.5,0.4,2001
